iso_639_3,glottocode,language_name,family,macro_area,population_l1,population_source,population_scope,l2_proportion,vehicularity,div_bordering_languages,area_km2,altitude_range,roughness,eco_imputed,latitude,longitude
ssc,suba1252,Suba-Simbiti,Atlantic-Congo,Africa,113000.0,Bromham,ssc,,0,4.0,1133.489524,671.4438934,4.875414789,False,-1.103296,34.268
bxk,buku1249,Bukusu,Atlantic-Congo,Africa,1433000.0,Bromham,bxk,0.0,0,12.0,2964.497683,1548.248291,6.39795804,False,0.68043,34.7719
myx,masa1299,Masaaba,Atlantic-Congo,Africa,1120000.0,Bromham,myx,0.0,0,8.0,2021.090829,938.9922981,5.148241937,False,1.05906,34.2829
gwr,gwer1238,Gwere,Atlantic-Congo,Africa,409000.0,Bromham,gwr,,0,5.0,1459.865255,938.9922981,5.148241937,False,1.11392,33.8227
lke,keny1278,Kenyi,Atlantic-Congo,Africa,62000.0,Bromham,lke,,0,3.0,1216.351968,405.9611206,4.291295052,False,1.1513,33.4791
xog,soga1242,Soga,Atlantic-Congo,Africa,2060000.0,Bromham,xog,,0,10.0,9972.303152,329.7363052,3.898525834,False,0.40456,33.3942
swc,cong1236,Congo Swahili,Atlantic-Congo,Africa,2000.0,Bromham,swc,,0,12.0,478162.6403,761.4921875,5.936106682,False,-7.2692,27.4196
ccl,cutc1238,Cutchi-Swahili,Atlantic-Congo,Africa,45000.0,Bromham,ccl,,0,0.0,4765.023554,811.6998291,6.265856266,False,-3.13905,38.6217
swh,swah1253,Swahili,Atlantic-Congo,Africa,15333360.0,Bromham,swh,0.837301016,1,15.0,42479.74924,1463.125351,6.260917068,False,-8.25605,37.624
dig,digo1243,Digo,Atlantic-Congo,Africa,305000.0,Bromham,dig,0.0,0,8.0,5147.271884,923.6793823,5.837211132,False,-4.62101,39.1752
seg,sege1246,Segeju,Atlantic-Congo,Africa,7000.0,Bromham,seg,,0,1.0,201.7549127,620.7015559,5.137355328,False,-5.00659,39.12249
dug,duru1249,Duruma,Atlantic-Congo,Africa,397000.0,Bromham,dug,0.0,0,4.0,4222.93467,495.1815796,5.376486301,False,-4.09629,39.322
nyf,giry1241,Giryama,Atlantic-Congo,Africa,944000.0,Bromham,nyf,0.0,0,5.0,12441.02478,477.4557953,5.105696321,False,-3.30638,39.6648
coh,chon1287,Chonyi-Dzihana-Kauma,Atlantic-Congo,Africa,184000.0,Bromham,coh,,0,1.0,284.2577467,495.1815796,5.376486301,False,-6.518,38.672
swb,maor1244,Maore Comorian,Atlantic-Congo,Africa,92800.0,Bromham,swb,,0,1.0,381.4303643,114.7866745,3.507686973,False,-12.830306,45.154942
wni,ndzw1235,Ndzwani Comorian,Atlantic-Congo,Africa,264000.0,Bromham,wni,,0,0.0,426.2702861,125.6003456,5.547872543,False,-12.2123,44.3709
kdc,kutu1263,Kutu,Atlantic-Congo,Africa,45000.0,Bromham,kdc,0.0,0,6.0,6392.97472,991.4066772,5.739928246,False,-7.23789,37.8623
zaj,zara1247,Zaramo,Atlantic-Congo,Africa,,,,,0,6.0,9835.223904,637.9710693,5.207961082,False,-6.87705,38.9258
bou,bond1247,Bondei,Atlantic-Congo,Africa,50000.0,Bromham,bou,,0,3.0,854.6217988,923.6793823,5.837211132,False,-5.10749,38.5079
ksb,sham1280,Shambala,Atlantic-Congo,Africa,664000.0,Bromham,ksb,0.0,0,5.0,5804.327255,923.6793823,5.837211132,False,-4.8,38.29
ziw,zigu1244,Zigula-Mushungulu,Atlantic-Congo,Africa,355000.0,Bromham,ziw,,0,7.0,13259.49311,1033.989502,5.841488838,False,-5.61864,38.41138
ngp,ngul1246,Ngulu,Atlantic-Congo,Africa,132000.0,Bromham,ngp,,0,8.0,10903.96691,831.6883545,5.852069139,False,-5.79734,37.6823
nih,nyih1240,Nyiha (Tanzania),Atlantic-Congo,Africa,662000.0,Bromham,nih,0.0,0,9.0,4878.829802,1157.950684,6.386398315,False,-9.4472,32.9057
nyr,nyih1239,Nyiha (Malawi),Atlantic-Congo,Africa,10000.0,Bromham,nyr,,0,4.0,579.628805,1157.950684,6.386398315,False,-9.5372,33.0995
spa,stan1288,Spanish,Indo-European,Eurasia,413078600.0,Ethnologue_multiISO,spa,0.172940388,1,4.0,7536876.619,807.5537338,5.75056982,True,40.4414,-1.11788
ext,extr1243,Extremaduran,Indo-European,Eurasia,201500.0,Bromham,ext,,0,3.0,5176.802449,663.65271,5.498247941,False,39.1926,-6.10179
glg,gali1258,Galician,Indo-European,Eurasia,2355000.0,Bromham,glg,,1,3.0,36551.17564,492.2169571,5.973587871,False,42.2446,-7.5343
drc,mind1263,Minderico,Indo-European,Eurasia,,,,,0,4.0,6407.464245,807.5537338,5.75056982,True,39.5144,-8.68866
fax,fala1241,Fala,Indo-European,Eurasia,10500.0,Bromham,fax,,0,3.0,167.7033125,664.126709,5.630544186,False,40.1651,-6.91452
mwl,mira1251,Mirandese,Indo-European,Eurasia,15000.0,Bromham,mwl,,0,3.0,408.1005887,623.8876953,5.723088741,False,41.5375,-6.38371
ast,astu1245,Asturian-Leonese-Cantabrian,Indo-European,Eurasia,110000.0,Bromham,ast,,0,4.0,18342.97207,583.3797913,6.029411197,False,42.4181,-6.02227
rgn,roma1328,Romagnol,Indo-European,Eurasia,,,,,0,4.0,6407.464245,807.5537338,5.75056982,True,44.2349,11.7189
egl,emil1241,Emiliano,Indo-European,Eurasia,,,,,0,4.0,6407.464245,807.5537338,5.75056982,True,44.3536,11.5794
lmo,lomb1257,Lombard,Indo-European,Eurasia,3903000.0,Bromham,lmo,,0,6.0,26793.49284,1953.954224,6.683180809,False,45.8817,9.39509
pms,piem1238,Piemontese,Indo-European,Eurasia,1600000.0,Bromham,pms,,0,8.0,13412.58058,1576.824463,6.6204772,False,45.4633,8.32366
wln,wall1255,Walloon,Indo-European,Eurasia,600000.0,Bromham,wln,,0,7.0,11582.6676,210.8121662,4.356384635,False,50.2235,5.14509
sdr,orao1237,Oraon Sadri,Indo-European,Eurasia,166000.0,Bromham,sdr,,0,7.0,9774.393866,1227.254517,3.733649731,False,24.7458,88.9157
sck,sadr1248,Sadri,Indo-European,Eurasia,3291180.0,Bromham,sck,,0,17.0,16888.62973,481.947052,5.178562403,False,23.6585,84.8114
bis,bisl1239,Bislama,Indo-European,Papunesia,10000.0,Ethnologue_multiISO,bis,,1,4.0,13.98636353,807.5537338,5.75056982,True,-15.4,166.89
tcs,torr1261,Torres Strait-Lockhart River Creole,Indo-European,Australia,6040.0,Bromham,tcs,,0,29.0,1730150.268,152.868988,4.130677223,False,-11.066,142.692
pis,piji1239,Pijin,Indo-European,Papunesia,24400.0,Koplenig,pis,0.926372945,1,4.0,57.48872755,807.5537338,5.75056982,True,-9.567,160.137
tpi,tokp1240,Tok Pisin,Indo-European,Papunesia,122000.0,Bromham,tpi,,0,14.0,29367.93092,1927.381836,7.102321863,False,-9.41971,147.303
srm,sara1340,Saramaccan,Indo-European,South America,26000.0,Ethnologue_multiISO,srm,0.0,0,4.0,5048.5252,807.5537338,5.75056982,True,4.54729,-54.0238
fpe,fern1234,Pichi,Indo-European,Africa,,,,,0,4.0,6407.464245,807.5537338,5.75056982,True,3.74,8.78
kri,krio1253,Krio,Indo-European,Africa,484500.0,Koplenig,kri,0.848156631,1,4.0,493.8709935,807.5537338,5.75056982,True,10.8811,-14.3204
aij,lish1245,Lishanid Noshan,Afro-Asiatic,Eurasia,,,,,0,4.0,919.1701375499999,467.9548645,5.006450653,True,44.065281,36.213298
kqd,koys1242,Koy Sanjaq Jewish Neo-Aramaic,Afro-Asiatic,Eurasia,800.0,Bromham,kqd,,0,0.0,13.73595834,1435.625946,5.994714737,False,36.0451,44.6365
yno,yong1277,Yong,Tai-Kadai,Eurasia,12600.0,Bromham,yno,,0,2.0,1935.64837,769.4099121,6.074773073,False,18.38726,98.97646
khb,luuu1242,Lü,Tai-Kadai,Eurasia,550960.0,Bromham,khb,,0,34.0,25487.45746,658.2971191,6.076313376,False,21.0321,101.282
aio,aito1238,Aiton,Tai-Kadai,Eurasia,1500.0,Bromham,aio,,0,1.0,936.5339734,1783.800964,6.549396992,False,26.5145,92.3169
phk,phak1238,Phake,Tai-Kadai,Eurasia,2000.0,Bromham,phk,,0,1.0,445.1460094,2686.365173,6.832620025,False,27.8197,95.8131
aek,haek1239,Haeke,Austronesian,Papunesia,300.0,Bromham,aek,,0,3.0,48.78164374,199.3482857,5.69926405,False,-21.0735,164.869
bwa,bwat1240,Bwatoo,Austronesian,Papunesia,150.0,Bromham,bwa,,0,3.0,20.93522183,232.1738453,5.405962944,False,-21.3777,165.076
tpa,taup1242,Taupota,Austronesian,Papunesia,1280.0,Bromham,tpa,0.0,0,4.0,116.3379929,724.4180908,6.134134293,False,-10.2275,150.373
wag,waem1237,Wa'ema,Austronesian,Papunesia,1020.0,Bromham,wag,,0,2.0,4.426426603,724.4180908,6.134134293,False,-10.2897,150.398
sps,sapo1253,Saposa,Austronesian,Papunesia,1400.0,Bromham,sps,0.0,0,0.0,25.63136736,529.6743622,6.531032801,False,-5.64103,154.732
hao,hako1237,Hakö,Austronesian,Papunesia,5000.0,Bromham,hao,,0,2.0,117.8475064,436.6889458,6.034129143,False,-5.06832,154.594
hla,hali1244,Halia,Austronesian,Papunesia,20000.0,Bromham,hla,0.0,0,4.0,161.3818903,529.6743622,6.531032801,False,-5.26603,154.662
lga,lung1249,Lungga,Austronesian,Papunesia,2770.0,Bromham,lga,,0,1.0,52.36097738,282.933665,5.672062238,False,-8.17469,156.573
ghn,ghan1242,Ghanongga,Austronesian,Papunesia,2510.0,Bromham,ghn,,0,1.0,92.67711118,282.933665,5.672062238,False,-8.02035,156.552
ksg,kusa1251,Kusaghe-Njela,Austronesian,Papunesia,2400.0,Bromham,ksg,,0,2.0,402.8871187,173.9344635,5.439502239,False,-8.04056,157.463
hoa,hoav1238,Hoava,Austronesian,Papunesia,460.0,Bromham,hoa,0.0,0,3.0,153.792635,173.9344635,5.439502239,False,-8.19679,157.595
nur,nuku1259,Nukuria,Austronesian,Papunesia,550.0,Bromham,nur,,0,0.0,7.356539456,343.7035294,5.040321827,False,-3.40038,154.731
nho,taku1257,Takuu,Austronesian,Papunesia,1750.0,Bromham,nho,,0,0.0,1.405535361,298.0718587,6.520508289,False,-4.773094,157.032085
nuq,nuku1258,Nukumanu,Austronesian,Papunesia,700.0,Bromham,nuq,,0,0.0,3.566101694,471.6794891,3.731889725,True,-4.576321,159.48537
haw,hawa1245,Hawaiian,Austronesian,Papunesia,2000.0,Bromham,haw,,1,2.0,16691.71149,1527.625122,7.541311979,False,19.6297,-155.43
nmt,namo1247,Namonuito,Austronesian,Papunesia,940.0,Bromham,nmt,,0,0.0,3.404236254,0.0,2.576574087,False,8.584627,149.685202
cal,caro1242,Carolinian,Austronesian,Papunesia,2420.0,Bromham,cal,,0,1.0,195.9274055,0.697793841,0.61640954,False,15.205,145.765
mrl,mort1237,Mortlockese,Austronesian,Papunesia,5900.0,Bromham,mrl,,0,0.0,33.10134457,0.0,3.82414034,False,5.50735,153.710778
chk,chuu1238,Chuukese,Austronesian,Papunesia,45900.0,Bromham,chk,,1,0.0,87.61325257,0.0,1.93212679,False,7.346993,151.598607
puw,pulu1242,Puluwatese,Austronesian,Papunesia,1360.0,Bromham,puw,0.0,0,0.0,6.87659366,0.0,2.948739529,False,7.35695,149.2005
gux,gour1243,Gourmanchéma,Atlantic-Congo,Africa,813000.0,Bromham,gux,0.0,0,11.0,62941.96974,92.93146515,3.541950941,False,11.6711,1.28489
xon,konk1269,Konkomba,Atlantic-Congo,Africa,550100.0,Bromham,xon,0.0,0,8.0,9443.361256,238.33815,4.479211211,False,9.82224,0.2783
gng,ngan1299,Ngangam,Atlantic-Congo,Africa,66000.0,Bromham,gng,0.0,0,6.0,1844.934472,299.320343,4.737091064,False,10.2523,0.70509
saf,safa1243,Safaliba,Atlantic-Congo,Africa,4000.0,Bromham,saf,,0,3.0,311.4132073,158.2308807,4.432243347,False,8.93768,-2.58467
jmr,kama1357,Kamara,Atlantic-Congo,Africa,3000.0,Bromham,jmr,,0,2.0,41.07991659,162.4852524,4.320318937,False,8.93891,-2.34944
hag,hang1258,Hanga,Atlantic-Congo,Africa,6800.0,Bromham,hag,0.0,0,3.0,1251.480502,162.4852524,4.320318937,False,9.33929,-1.57833
dag,dagb1246,Dagbani,Atlantic-Congo,Africa,800000.0,Bromham,dag,0.0,0,3.0,16204.71982,215.6675415,4.444699923,False,9.64745,-0.43227
maw,mamp1244,Mampruli,Atlantic-Congo,Africa,220000.0,Bromham,maw,,1,7.0,5513.939609,177.355957,4.221331358,False,10.3884,-0.74675
soo,song1299,Nsong-Mpiin,Atlantic-Congo,Africa,13000.0,Bromham,soo,,0,2.0,935.5848673,296.8771019,4.654328048,False,-4.55057,18.4978
noq,ngon1267,Ngongo,Atlantic-Congo,Africa,4080.0,Bromham,noq,,0,1.0,2080.124329,109.775671,3.929798305,False,-5.5,18.2
lej,leng1258,Lengola,Atlantic-Congo,Africa,100000.0,Bromham,lej,,0,8.0,17892.82117,167.0531845,3.967044413,False,-1.95874,25.3343
mwz,moin1241,Moingi,Atlantic-Congo,Africa,4200.0,Bromham,mwz,,0,5.0,368.7313475,123.7292538,3.99462682,False,1.20615,23.5035
soc,sode1235,So (Democratic Republic of Congo),Atlantic-Congo,Africa,6000.0,Bromham,soc,,0,5.0,1083.093516,127.5685908,4.043979406,False,1.25037,23.6907
bja,budz1238,Budza,Atlantic-Congo,Africa,226000.0,Bromham,bja,,0,9.0,13163.52639,119.1212616,4.197534084,False,2.19951,22.6107
bbm,baba1263,Babango,Atlantic-Congo,Africa,2550.0,Bromham,bbm,,0,5.0,7362.774596,126.6413231,4.185460806,False,1.79475,23.5851
bcp,bali1274,Bali (Democratic Republic of Congo),Atlantic-Congo,Africa,42000.0,Bromham,bcp,,0,8.0,25195.48249,330.3574677,4.593697309,False,1.1807,26.5941
bkf,beek1238,Beeke,Atlantic-Congo,Africa,1000.0,Bromham,bkf,,0,0.0,1993.072168,333.4070435,4.715840816,False,3.18438,29.9842
mmz,maba1270,Mabaale,Atlantic-Congo,Africa,42000.0,Bromham,mmz,,0,1.0,18765.14403,74.13305664,3.90668416,False,2.11942,20.8759
ndw,ndob1238,Ndobo,Atlantic-Congo,Africa,10200.0,Bromham,ndw,,0,5.0,4302.100935,54.80994034,3.040580153,False,1.32539,18.6151
lie,liki1240,Balobo,Atlantic-Congo,Africa,8400.0,Bromham,lie,,0,2.0,1048.64658,64.61572266,3.068231583,False,1.75106,19.0222
liz,libi1244,Libinza,Atlantic-Congo,Africa,10000.0,Bromham,liz,,0,11.0,4070.093076,64.61572266,3.068231583,False,1.97729,18.8886
biz,balo1261,Loi-Likila,Atlantic-Congo,Africa,20000.0,Bromham,biz,,0,7.0,5576.428822,72.87914276,3.094202757,False,0.93777,18.1266
mow,moic1236,Moi (Congo),Atlantic-Congo,Africa,3020.0,Bromham,mow,,0,4.0,1953.734416,220.0301743,4.272147298,False,-1.72413,16.4556
bkt,bolo1262,Boloki,Atlantic-Congo,Africa,4200.0,Bromham,bkt,,0,4.0,350.0324608,72.87914276,3.094202757,False,0.83463,18.4555
yas,nugu1242,Nugunu (Cameroon),Atlantic-Congo,Africa,35000.0,Bromham,yas,,0,5.0,226.1866459,786.6901398,5.513936996,False,4.63103,11.1837
ekm,elip1238,Elip,Atlantic-Congo,Africa,6400.0,Bromham,ekm,,0,7.0,458.0805968,786.6901398,5.513936996,False,4.45694,11.193
loz,lozi1239,Lozi,Atlantic-Congo,Africa,696000.0,Bromham,loz,,1,15.0,27511.31428,289.1398163,4.220128179,False,-17.7052,24.7398
sot,sout2807,Southern Sotho,Atlantic-Congo,Africa,5620000.0,Bromham,sot,0.569410384,1,7.0,122787.1687,946.215271,5.489089489,False,-30.4445,27.8951
xho,xhos1239,Xhosa,Atlantic-Congo,Africa,8168000.0,Bromham,xho,0.573834181,1,4.0,136846.6797,1035.005722,5.933037758,False,-31.0389,28.0769
zul,zulu1248,Zulu,Atlantic-Congo,Africa,11851000.0,Bromham,zul,0.571488917,1,10.0,126779.7301,1358.522502,5.860776424,False,-25.3305,31.3512
tso,tson1249,Tsonga,Atlantic-Congo,Africa,3990000.0,Bromham,tso,0.402891338,1,9.0,105056.2926,453.3698711,4.693680823,False,-23.5754,31.8105
rng,rong1268,Ronga,Atlantic-Congo,Africa,722000.0,Bromham,rng,,0,4.0,5858.282613,650.5287781,5.439370871,False,-26.7329,32.6167
han,hang1260,Hangaza,Atlantic-Congo,Africa,150000.0,Bromham,han,,0,6.0,1664.78606,716.2942581,5.528250933,False,-2.52347,30.7074
suj,shub1238,Shubi,Atlantic-Congo,Africa,153000.0,Bromham,suj,,0,8.0,7257.321508,373.858963,4.745155811,False,-2.97663,31.0681
flr,fuli1240,Fuliiru,Atlantic-Congo,Africa,400000.0,Bromham,flr,,0,7.0,3370.799499,978.7523041,6.139311314,False,-3.04022,28.9865
job,joba1238,Joba,Atlantic-Congo,Africa,10000.0,Bromham,job,,0,2.0,213.4653757,1155.977051,6.20252943,False,-3.45787,28.9978
ntk,ikom1245,Ikoma-Nata,Atlantic-Congo,Africa,36000.0,Bromham,ntk,,0,4.0,1577.38735,584.9519272,4.817117929,False,-1.94989,34.5361
lwg,wang1294,Wanga,Atlantic-Congo,Africa,309000.0,Bromham,lwg,,0,8.0,476.3417443,1116.669357,5.433890899,False,0.343,34.477
nyd,nyor1244,Nyore,Atlantic-Congo,Africa,311000.0,Bromham,nyd,,0,5.0,248.7066112,757.9358597,4.933711648,False,0.07523,34.6166
ttj,toor1238,Tooro,Atlantic-Congo,Africa,488000.0,Bromham,ttj,,0,9.0,9433.427458,670.8221207,5.586185813,False,0.57291,30.6389
nyo,nyor1246,Nyoro,Atlantic-Congo,Africa,667000.0,Bromham,nyo,0.0,0,7.0,15184.25917,817.0209961,5.688071251,False,0.95294,31.3493
cgg,chig1238,Chiga,Atlantic-Congo,Africa,1580000.0,Bromham,cgg,0.0,0,5.0,9280.382222,861.0866394,6.363873959,False,-1.04387,29.9122
nyn,nyan1307,Nyankole,Atlantic-Congo,Africa,2330000.0,Bromham,nyn,0.0,0,7.0,16900.36105,593.9933929,5.571710348,False,-0.46364,30.548
pln,pale1260,Palenquero,Indo-European,South America,,,,,0,4.0,6407.464245,807.5537338,5.75056982,True,10.3881,-75.2949
lad,ladi1251,Ladino,Indo-European,Eurasia,10000.0,Bromham,lad,0.0,0,4.0,1021.43196,382.7219543,5.97230196,False,41.205,28.6632
spq,lore1243,Peruvian Amazonian Spanish,Indo-European,South America,,,,,0,4.0,6407.464245,807.5537338,5.75056982,True,-4.74563,-73.6507
frp,fran1260,Arpitan,Indo-European,Eurasia,137000.0,Bromham,frp,,0,5.0,47867.65144,1287.23056,5.86130619,False,45.8051,6.48152
pcd,pica1241,Picard,Indo-European,Eurasia,200000.0,Bromham,pcd,,0,5.0,29035.85152,184.6626129,4.201084614,False,50.2831,3.25085
frc,caju1236,Louisiana French,Indo-European,North America,25600.0,Bromham,frc,,0,4.0,37000.1374,100.1923828,3.061701059,False,29.6869,-91.6133
srn,sran1240,Sranan Tongo,Indo-European,South America,126400.0,Koplenig,srn,0.422119051,1,4.0,5680.915531,807.5537338,5.75056982,True,5.83,-55.33
wes,came1254,Cameroon Pidgin,Indo-European,Africa,,,,,0,9.0,24720.37052,850.5851288,5.540940523,False,5.43932,9.80166
tio,teop1238,Teop,Austronesian,Papunesia,5000.0,Bromham,tio,0.0,0,4.0,387.2303734,529.6743622,6.531032801,False,-5.67474,154.971
hah,haho1237,Hahon,Austronesian,Papunesia,1300.0,Bromham,hah,,0,4.0,290.6781314,529.6743622,6.531032801,False,-5.59031,154.801
tpz,tinp1237,Tinputz,Austronesian,Papunesia,3900.0,Bromham,tpz,0.0,0,3.0,301.9594852,529.6743622,6.531032801,False,-5.58358,154.972
rkh,raka1237,Rakahanga-Manihiki,Austronesian,Papunesia,320.0,Bromham,rkh,,0,0.0,11.75663072,471.6794891,1.613289356,True,-10.03,-161.09
ray,rapa1245,Mangaia-Old Rapa,Austronesian,Papunesia,300.0,Bromham,ray,,0,0.0,40.72216517,471.6794891,7.58438921,True,-27.6304,-144.338
rar,raro1241,Southern Cook Island Maori,Austronesian,Papunesia,13100.0,Bromham,rar,,0,0.0,210.1270647,471.6794891,8.593495369,True,-21.23,-159.78
pmt,tuam1242,Tuamotuan,Austronesian,Papunesia,4000.0,Bromham,pmt,,0,0.0,354.5251847,1.71922987,3.333003521,False,-16.17259,-146.321755
pnh,penr1237,Māngarongaro,Austronesian,Papunesia,200.0,Bromham,pnh,,0,0.0,16.00830849,471.6794891,5.882055283,True,-9.082238,-157.922908
mqm,sout2866,South Marquesan,Austronesian,Papunesia,2700.0,Bromham,mqm,,0,0.0,485.2744952,19.03609467,4.861768007,False,-9.75663,-138.979
mrq,nort2845,North Marquesan,Austronesian,Papunesia,5390.0,Bromham,mrq,0.0,0,0.0,588.9453587,30.70696259,4.185708046,False,-8.89412,-140.108
rap,rapa1244,Rapanui,Austronesian,Papunesia,2400.0,Bromham,rap,0.0,0,1.0,178.0326904,471.6794891,8.888057709,True,-27.113,-109.342
mrv,mang1401,Mangareva,Austronesian,Papunesia,600.0,Bromham,mrv,,0,0.0,30.30704029,0.260787904,3.592608571,False,-23.1095,-134.97
pfa,paaf1237,Pááfang,Austronesian,Papunesia,1320.0,Bromham,pfa,,0,0.0,2.104389596,471.6794891,5.882055283,True,8.610194,152.240167
tpv,tana1281,Tanapag,Austronesian,Papunesia,10.0,Bromham,tpv,,0,0.0,0.822580431,0.697793841,0.61640954,False,15.237,145.757
mfq,moba1244,Moba,Atlantic-Congo,Africa,190800.0,Bromham,mfq,0.0,0,4.0,1861.057655,247.1611328,4.408506632,False,10.9496,0.159565
bim,bimo1239,Bimoba,Atlantic-Congo,Africa,120000.0,Bromham,bim,0.0,0,5.0,1100.720928,247.1611328,4.408506632,False,10.4575,0.06121
gur,fare1241,Farefare,Atlantic-Congo,Africa,845100.0,Bromham,gur,,1,5.0,3332.372352,187.97229,4.234268188,False,11.0918,-0.81109
xkt,kant1249,Kantosi,Atlantic-Congo,Africa,2300.0,Bromham,xkt,,0,1.0,30.56728695,187.97229,4.234268188,False,10.9703,-1.92807
mos,moss1236,Mossi,Atlantic-Congo,Africa,5036700.0,Bromham,mos,,1,18.0,67758.94406,71.32945251,3.481587172,False,10.4524,-1.17278
zmf,mfin1238,Mfinu,Atlantic-Congo,Africa,8400.0,Bromham,zmf,,0,5.0,2644.822797,365.6601715,5.025435209,False,-4.26573,16.2559
tek,ibal1241,Kwa South,Atlantic-Congo,Africa,203200.0,Bromham,tek,,0,12.0,19682.84506,276.6676636,4.495100975,False,-4.20697,15.3893
boh,boma1246,Boma Yumu,Atlantic-Congo,Africa,20500.0,Bromham,boh,,0,1.0,10075.68372,123.7734299,4.220717907,False,2.5,15.6
smx,samb1309,Samba,Atlantic-Congo,Africa,4200.0,Bromham,smx,,0,3.0,1115.441918,395.6172333,5.166785717,False,-6.21344,17.1658
hum,hung1278,Hungan,Atlantic-Congo,Africa,400.0,Bromham,hum,,0,1.0,176.4071424,146.6515961,3.992439508,False,-3.69695,18.4312
lik,lika1243,Liko,Atlantic-Congo,Africa,60000.0,Bromham,lik,,0,2.0,1446.936848,387.7792969,4.666583061,False,2.13777,27.6088
brf,bera1259,Bera,Atlantic-Congo,Africa,120000.0,Bromham,brf,,0,6.0,1865.423382,678.2807007,5.513251305,False,1.50054,30.0293
rwm,amba1263,Amba (Uganda),Atlantic-Congo,Africa,40100.0,Bromham,rwm,,0,4.0,511.3889378,794.3045044,6.016417265,False,0.81206,30.0014
kxx,liku1242,Likuba,Atlantic-Congo,Africa,30200.0,Bromham,kxx,,0,5.0,4142.00839,179.8525925,3.854449689,False,-1.27931,16.4702
kwc,likw1239,Likwala,Atlantic-Congo,Africa,45300.0,Bromham,kwc,,0,5.0,4231.505662,139.6750107,3.436752081,False,-0.48981,16.5967
bni,bang1354,Bobangi,Atlantic-Congo,Africa,111300.0,Bromham,bni,0.0,0,9.0,12334.05047,56.61360168,2.797641754,False,-0.87437,17.227
nde,nort2795,Zimbabwean Ndebele,Atlantic-Congo,Africa,1567000.0,Bromham,nde,,1,11.0,87065.26902,528.611145,5.156159639,False,-20.2513,27.4096
ssw,swat1243,Swati,Atlantic-Congo,Africa,2324200.0,Bromham,ssw,0.508022547,1,6.0,36490.49833,1227.878418,6.018404007,False,-26.0,31.5
lrm,mara1392,Marama,Atlantic-Congo,Africa,152500.0,Bromham,lrm,,0,5.0,173.8849865,757.9358597,4.933711648,False,0.19,34.49
lks,kisa1263,Kisa,Atlantic-Congo,Africa,137000.0,Bromham,lks,,0,4.0,56.78097174,757.9358597,4.933711648,False,0.1529,34.5708
lto,tsot1241,Tsotso,Atlantic-Congo,Africa,122000.0,Bromham,lto,,0,5.0,128.9312128,757.9358597,4.933711648,False,0.2975,34.6961
lkb,kabr1240,Kabras,Atlantic-Congo,Africa,253000.0,Bromham,lkb,,0,5.0,361.3764192,1548.248291,6.39795804,False,0.29,34.83
nle,east2409,East Nyala,Atlantic-Congo,Africa,273000.0,Bromham,nle,,0,7.0,539.6088031,1116.669357,5.433890899,False,0.38163,34.6626
lts,tach1242,Tachoni,Atlantic-Congo,Africa,253000.0,Bromham,lts,,0,4.0,374.9272404,1548.248291,6.39795804,False,0.6079,34.8298
lsm,saam1283,Saamia,Atlantic-Congo,Africa,480000.0,Bromham,lsm,0.0,0,7.0,935.9663284,938.9922981,5.148241937,False,0.3652,34.0335
nuj,nyol1238,Nyole,Atlantic-Congo,Africa,341000.0,Bromham,nuj,,0,4.0,732.8397025,938.9922981,5.148241937,False,0.88072,33.9181
lko,khay1238,Khayo,Atlantic-Congo,Africa,125000.0,Bromham,lko,,0,5.0,448.2228853,938.9922981,5.148241937,False,0.54,34.25
lri,mara1393,Marachi,Atlantic-Congo,Africa,155000.0,Bromham,lri,,0,4.0,285.4585757,938.9922981,5.148241937,False,0.34,34.22
tmg,tern1248,Ternateño,Indo-European,Papunesia,,,,,0,1.0,738.3096564,268.3045845,5.856052995,False,14.28,120.72
cbk,chav1241,Chavacano,Indo-European,Papunesia,293000.0,Koplenig,cbk,0.0,0,4.0,1752.301961,807.5537338,5.75056982,True,7.435034,122.18849
ccd,cafu1238,Cafundo,Indo-European,South America,,,,,0,4.0,6407.464245,807.5537338,5.75056982,True,-23.0448,-43.6455
por,port1283,Portuguese,Indo-European,Eurasia,197250000.0,Ethnologue_multiISO,por,0.048620224,1,4.0,6871774.632,807.5537338,5.75056982,True,39.91,-8.1
mcm,mala1533,Malacca-Batavia Portuguese Creole,Indo-European,Eurasia,,,,,0,4.0,6407.464245,807.5537338,5.75056982,True,2.188087,102.262059
mzs,maca1262,Macanese,Indo-European,Eurasia,50.0,Bromham,mzs,,0,2.0,9668.912156,301.0960693,5.182203293,False,22.4181,114.12
tvy,timo1258,Timor Pidgin,Indo-European,Papunesia,,,,,0,0.0,467.8740521,732.0151571,6.29342556,False,-8.65995,125.59
pap,papi1253,Papiamento,Indo-European,North America,182000.0,Ethnologue_multiISO,pap,0.05884603,1,4.0,922.5217909,807.5537338,5.75056982,True,12.48485,-69.93988
